,date,open,high,low,close,volume
747,2020-06-23 15:27:00+05:30,1300.25,1302.3,1300.25,1301.5,4052
748,2020-06-23 15:28:00+05:30,1300.8,1302.0,1299.05,1299.1,4076
749,2020-06-23 15:29:00+05:30,1299.05,1303.0,1298.25,1302.9,2595
750,2020-06-24 09:15:00+05:30,1304.0,1306.05,1300.05,1304.1,8846
751,2020-06-24 09:16:00+05:30,1304.1,1310.0,1302.9,1309.25,8973
752,2020-06-24 09:17:00+05:30,1310.0,1310.0,1306.05,1307.0,12082
753,2020-06-24 09:18:00+05:30,1307.25,1307.65,1302.0,1304.2,9354
754,2020-06-24 09:19:00+05:30,1304.2,1304.65,1297.55,1303.0,7960
755,2020-06-24 09:20:00+05:30,1302.95,1303.0,1298.0,1298.0,3400
756,2020-06-24 09:21:00+05:30,1298.0,1298.0,1295.75,1296.5,4688
757,2020-06-24 09:22:00+05:30,1296.5,1300.5,1296.0,1299.75,6034
758,2020-06-24 09:23:00+05:30,1299.75,1300.95,1297.65,1298.6,5400
759,2020-06-24 09:24:00+05:30,1298.6,1298.6,1292.35,1297.9,10797
760,2020-06-24 09:25:00+05:30,1297.9,1297.9,1295.45,1296.05,1347
761,2020-06-24 09:26:00+05:30,1296.05,1298.65,1296.05,1298.35,1666
762,2020-06-24 09:27:00+05:30,1298.8,1300.0,1298.0,1298.5,2244
763,2020-06-24 09:28:00+05:30,1298.9,1300.65,1298.05,1299.95,5057
764,2020-06-24 09:29:00+05:30,1299.95,1300.15,1297.7,1298.65,1468
765,2020-06-24 09:30:00+05:30,1298.65,1299.5,1297.3,1299.0,1366
766,2020-06-24 09:31:00+05:30,1299.0,1301.7,1298.55,1299.6,5184
767,2020-06-24 09:32:00+05:30,1299.6,1301.6,1299.0,1301.55,2990
768,2020-06-24 09:33:00+05:30,1301.6,1305.65,1300.85,1304.95,8809
769,2020-06-24 09:34:00+05:30,1305.0,1305.0,1303.35,1303.8,4713
770,2020-06-24 09:35:00+05:30,1303.8,1305.95,1302.0,1305.4,5486
771,2020-06-24 09:36:00+05:30,1305.15,1305.15,1303.25,1303.25,2798
772,2020-06-24 09:37:00+05:30,1303.95,1304.1,1302.1,1302.65,2653
773,2020-06-24 09:38:00+05:30,1302.65,1308.85,1302.2,1308.1,6083
774,2020-06-24 09:39:00+05:30,1308.3,1311.9,1308.1,1310.0,19723
775,2020-06-24 09:40:00+05:30,1309.2,1310.0,1307.0,1307.0,7620
776,2020-06-24 09:41:00+05:30,1307.0,1309.0,1307.0,1307.9,6338
777,2020-06-24 09:42:00+05:30,1307.6,1310.0,1307.6,1309.8,6218
778,2020-06-24 09:43:00+05:30,1310.0,1310.0,1308.5,1308.5,2834
779,2020-06-24 09:44:00+05:30,1309.0,1309.0,1307.0,1307.0,3969
780,2020-06-24 09:45:00+05:30,1307.2,1307.3,1306.35,1306.4,3931
781,2020-06-24 09:46:00+05:30,1306.4,1306.9,1306.0,1306.0,1241
782,2020-06-24 09:47:00+05:30,1306.15,1306.4,1306.0,1306.0,3536
783,2020-06-24 09:48:00+05:30,1306.0,1306.25,1303.5,1303.5,4606
784,2020-06-24 09:49:00+05:30,1303.5,1307.95,1303.5,1304.8,3746
785,2020-06-24 09:50:00+05:30,1304.25,1308.0,1304.05,1308.0,2820
786,2020-06-24 09:51:00+05:30,1307.05,1308.6,1307.05,1307.25,2768
787,2020-06-24 09:52:00+05:30,1307.25,1307.95,1306.65,1306.65,1082
788,2020-06-24 09:53:00+05:30,1307.3,1308.0,1306.95,1307.7,2139
789,2020-06-24 09:54:00+05:30,1308.0,1308.25,1306.0,1307.75,3130
790,2020-06-24 09:55:00+05:30,1308.0,1308.0,1307.75,1307.75,2854
791,2020-06-24 09:56:00+05:30,1307.9,1307.9,1306.3,1307.5,2362
792,2020-06-24 09:57:00+05:30,1307.5,1308.25,1307.1,1308.25,1911
793,2020-06-24 09:58:00+05:30,1308.25,1311.55,1308.05,1310.85,14467
794,2020-06-24 09:59:00+05:30,1310.85,1313.25,1310.85,1312.75,10601
795,2020-06-24 10:00:00+05:30,1312.5,1312.85,1311.95,1312.4,4156
796,2020-06-24 10:01:00+05:30,1312.2,1314.0,1312.2,1313.25,11013
797,2020-06-24 10:02:00+05:30,1313.05,1315.0,1313.05,1314.7,7935
798,2020-06-24 10:03:00+05:30,1314.7,1314.7,1311.3,1314.0,16691
799,2020-06-24 10:04:00+05:30,1314.5,1314.55,1313.1,1313.25,3774
800,2020-06-24 10:05:00+05:30,1313.6,1316.9,1313.0,1316.75,12894
801,2020-06-24 10:06:00+05:30,1316.6,1317.5,1316.5,1316.55,6520
802,2020-06-24 10:07:00+05:30,1316.55,1318.0,1316.55,1317.65,7147
803,2020-06-24 10:08:00+05:30,1318.5,1319.7,1317.9,1318.05,10626
804,2020-06-24 10:09:00+05:30,1318.0,1318.9,1316.35,1317.0,7420
805,2020-06-24 10:10:00+05:30,1316.2,1317.9,1316.05,1316.05,4578
806,2020-06-24 10:11:00+05:30,1316.15,1316.7,1315.25,1315.5,2651
807,2020-06-24 10:12:00+05:30,1315.25,1316.6,1315.25,1316.1,2970
808,2020-06-24 10:13:00+05:30,1316.05,1316.95,1314.05,1315.9,7691
809,2020-06-24 10:14:00+05:30,1315.95,1316.7,1315.5,1315.5,1223
810,2020-06-24 10:15:00+05:30,1315.5,1316.0,1314.4,1314.4,5122
811,2020-06-24 10:16:00+05:30,1314.4,1316.0,1314.4,1315.0,1817
812,2020-06-24 10:17:00+05:30,1315.0,1315.25,1313.3,1313.3,2591
813,2020-06-24 10:18:00+05:30,1313.3,1313.5,1311.85,1311.85,5037
814,2020-06-24 10:19:00+05:30,1311.85,1313.2,1311.3,1312.5,3692
815,2020-06-24 10:20:00+05:30,1312.5,1313.25,1310.0,1310.2,5651
816,2020-06-24 10:21:00+05:30,1310.2,1310.5,1309.0,1310.5,5143
817,2020-06-24 10:22:00+05:30,1310.5,1313.2,1310.5,1311.2,2034
818,2020-06-24 10:23:00+05:30,1311.2,1315.0,1311.2,1315.0,3673
819,2020-06-24 10:24:00+05:30,1315.0,1315.95,1314.9,1315.95,3471
820,2020-06-24 10:25:00+05:30,1315.95,1316.3,1313.5,1314.1,3265
821,2020-06-24 10:26:00+05:30,1314.1,1314.1,1313.0,1313.25,1676
822,2020-06-24 10:27:00+05:30,1313.25,1314.95,1313.15,1314.6,2249
823,2020-06-24 10:28:00+05:30,1315.3,1316.45,1314.85,1316.0,3288
824,2020-06-24 10:29:00+05:30,1316.45,1316.5,1315.0,1315.6,2162
825,2020-06-24 10:30:00+05:30,1315.6,1317.65,1315.25,1317.65,2836
826,2020-06-24 10:31:00+05:30,1317.85,1318.8,1317.2,1317.65,4822
827,2020-06-24 10:32:00+05:30,1317.65,1317.65,1315.5,1315.5,1377
828,2020-06-24 10:33:00+05:30,1315.5,1315.9,1313.6,1314.0,1652
829,2020-06-24 10:34:00+05:30,1314.0,1315.15,1313.8,1314.6,2893
830,2020-06-24 10:35:00+05:30,1314.6,1314.75,1312.0,1312.7,5535
831,2020-06-24 10:36:00+05:30,1312.7,1312.7,1310.55,1310.65,2268
832,2020-06-24 10:37:00+05:30,1310.65,1311.85,1310.5,1310.9,3272
833,2020-06-24 10:38:00+05:30,1311.0,1311.85,1310.5,1311.4,2115
834,2020-06-24 10:39:00+05:30,1311.7,1311.95,1311.0,1311.0,1337
835,2020-06-24 10:40:00+05:30,1311.0,1311.0,1308.5,1309.05,6288
836,2020-06-24 10:41:00+05:30,1309.05,1309.55,1306.4,1307.0,6652
837,2020-06-24 10:42:00+05:30,1307.45,1309.25,1306.6,1309.05,5630
838,2020-06-24 10:43:00+05:30,1308.95,1310.0,1308.25,1308.3,3263
839,2020-06-24 10:44:00+05:30,1308.35,1308.7,1306.5,1306.65,2956
840,2020-06-24 10:45:00+05:30,1306.65,1307.25,1304.25,1304.5,4453
841,2020-06-24 10:46:00+05:30,1304.5,1304.5,1300.1,1301.4,10158
842,2020-06-24 10:47:00+05:30,1301.4,1302.95,1300.15,1302.15,4215
843,2020-06-24 10:48:00+05:30,1302.75,1303.5,1302.2,1303.5,6139
844,2020-06-24 10:49:00+05:30,1303.5,1304.0,1303.0,1303.95,1818
845,2020-06-24 10:50:00+05:30,1303.95,1306.0,1303.5,1306.0,2929
846,2020-06-24 10:51:00+05:30,1306.25,1306.25,1303.4,1303.8,3113
847,2020-06-24 10:52:00+05:30,1303.8,1303.8,1301.9,1302.0,1914
848,2020-06-24 10:53:00+05:30,1302.0,1302.0,1300.5,1301.1,2214
849,2020-06-24 10:54:00+05:30,1301.1,1301.1,1297.0,1297.15,7330
850,2020-06-24 10:55:00+05:30,1297.2,1298.95,1293.05,1293.25,12162
851,2020-06-24 10:56:00+05:30,1293.25,1296.85,1293.25,1295.85,4139
852,2020-06-24 10:57:00+05:30,1295.85,1295.85,1294.0,1294.5,2676
853,2020-06-24 10:58:00+05:30,1294.5,1294.75,1291.1,1292.65,7995
854,2020-06-24 10:59:00+05:30,1292.7,1293.6,1291.65,1291.75,3154
855,2020-06-24 11:00:00+05:30,1291.75,1295.2,1291.6,1294.8,3837
856,2020-06-24 11:01:00+05:30,1295.3,1297.45,1295.0,1295.15,4805
857,2020-06-24 11:02:00+05:30,1296.2,1296.5,1295.0,1296.5,1900
858,2020-06-24 11:03:00+05:30,1296.5,1300.5,1296.5,1300.45,4114
859,2020-06-24 11:04:00+05:30,1300.4,1300.45,1297.4,1297.95,7789
860,2020-06-24 11:05:00+05:30,1297.95,1300.4,1296.0,1300.4,3511
861,2020-06-24 11:06:00+05:30,1300.4,1300.45,1298.7,1299.6,1564
862,2020-06-24 11:07:00+05:30,1299.6,1300.75,1299.2,1300.2,2182
863,2020-06-24 11:08:00+05:30,1300.0,1302.65,1299.95,1302.65,3957
864,2020-06-24 11:09:00+05:30,1302.6,1303.9,1302.2,1303.0,3812
865,2020-06-24 11:10:00+05:30,1302.6,1303.0,1299.6,1302.0,4828
866,2020-06-24 11:11:00+05:30,1300.9,1302.0,1299.35,1300.55,1600
867,2020-06-24 11:12:00+05:30,1300.55,1300.55,1298.85,1299.65,1574
868,2020-06-24 11:13:00+05:30,1299.1,1299.65,1297.25,1297.45,2132
869,2020-06-24 11:14:00+05:30,1297.6,1297.8,1295.25,1296.05,3242
870,2020-06-24 11:15:00+05:30,1296.7,1299.0,1295.5,1298.4,1037
871,2020-06-24 11:16:00+05:30,1298.9,1299.75,1296.75,1296.75,1397
872,2020-06-24 11:17:00+05:30,1296.75,1298.0,1296.7,1298.0,538
873,2020-06-24 11:18:00+05:30,1298.0,1298.75,1296.05,1298.3,1081
874,2020-06-24 11:19:00+05:30,1298.4,1298.65,1297.8,1298.15,181
875,2020-06-24 11:20:00+05:30,1298.15,1299.0,1297.2,1298.85,804
876,2020-06-24 11:21:00+05:30,1299.4,1300.5,1299.0,1299.1,2633
877,2020-06-24 11:22:00+05:30,1299.1,1299.55,1298.35,1299.4,618
878,2020-06-24 11:23:00+05:30,1299.4,1299.4,1298.35,1298.55,357
879,2020-06-24 11:24:00+05:30,1298.55,1299.3,1297.8,1298.1,2646
880,2020-06-24 11:25:00+05:30,1297.45,1297.95,1295.7,1295.8,2165
881,2020-06-24 11:26:00+05:30,1296.25,1296.95,1295.8,1296.95,365
882,2020-06-24 11:27:00+05:30,1296.95,1297.0,1295.95,1296.55,801
883,2020-06-24 11:28:00+05:30,1296.55,1297.0,1296.55,1296.55,536
884,2020-06-24 11:29:00+05:30,1296.55,1296.65,1293.25,1295.8,3934
885,2020-06-24 11:30:00+05:30,1295.8,1295.8,1294.3,1294.95,267
886,2020-06-24 11:31:00+05:30,1294.95,1296.0,1294.95,1295.3,731
887,2020-06-24 11:32:00+05:30,1295.3,1295.95,1294.0,1294.3,2391
888,2020-06-24 11:33:00+05:30,1294.3,1294.3,1291.55,1291.6,4786
889,2020-06-24 11:34:00+05:30,1291.0,1293.85,1291.0,1293.3,6027
890,2020-06-24 11:35:00+05:30,1293.3,1293.3,1289.0,1289.0,6874
891,2020-06-24 11:36:00+05:30,1288.8,1289.85,1287.15,1288.0,8903
892,2020-06-24 11:37:00+05:30,1288.0,1290.55,1286.6,1290.5,7590
893,2020-06-24 11:38:00+05:30,1290.5,1290.8,1289.45,1290.3,5288
894,2020-06-24 11:39:00+05:30,1290.3,1292.0,1289.1,1289.45,2152
895,2020-06-24 11:40:00+05:30,1289.5,1290.35,1287.75,1289.85,1853
896,2020-06-24 11:41:00+05:30,1290.3,1290.3,1289.85,1289.95,1931
897,2020-06-24 11:42:00+05:30,1289.95,1289.95,1287.8,1287.95,2839
898,2020-06-24 11:43:00+05:30,1287.8,1289.0,1286.85,1289.0,4443
899,2020-06-24 11:44:00+05:30,1289.0,1290.0,1289.0,1289.9,1151
900,2020-06-24 11:45:00+05:30,1289.9,1290.0,1289.0,1289.8,2496
901,2020-06-24 11:46:00+05:30,1289.8,1291.0,1288.55,1290.2,2421
902,2020-06-24 11:47:00+05:30,1290.55,1290.7,1289.05,1290.45,3413
903,2020-06-24 11:48:00+05:30,1291.35,1292.0,1290.0,1291.6,3828
904,2020-06-24 11:49:00+05:30,1292.0,1292.8,1291.0,1291.5,9533
905,2020-06-24 11:50:00+05:30,1291.0,1292.9,1291.0,1291.0,2318
906,2020-06-24 11:51:00+05:30,1291.0,1292.8,1291.0,1291.8,977
907,2020-06-24 11:52:00+05:30,1291.8,1292.15,1290.1,1291.55,6317
908,2020-06-24 11:53:00+05:30,1291.55,1291.6,1290.65,1291.6,785
909,2020-06-24 11:54:00+05:30,1291.6,1291.9,1290.85,1291.15,893
910,2020-06-24 11:55:00+05:30,1290.35,1291.5,1290.3,1291.4,1981
911,2020-06-24 11:56:00+05:30,1291.4,1291.5,1289.25,1290.25,1732
912,2020-06-24 11:57:00+05:30,1289.7,1289.95,1288.0,1289.2,1892
913,2020-06-24 11:58:00+05:30,1289.2,1291.95,1289.2,1291.1,2962
914,2020-06-24 11:59:00+05:30,1291.1,1291.1,1289.75,1289.75,799
915,2020-06-24 12:00:00+05:30,1290.0,1290.6,1289.7,1289.95,611
916,2020-06-24 12:01:00+05:30,1289.95,1292.0,1289.9,1291.5,2751
917,2020-06-24 12:02:00+05:30,1291.5,1291.5,1288.75,1288.75,1104
918,2020-06-24 12:03:00+05:30,1289.0,1289.2,1288.1,1289.0,2503
919,2020-06-24 12:04:00+05:30,1289.0,1289.0,1285.5,1286.75,6058
920,2020-06-24 12:05:00+05:30,1285.8,1287.45,1283.75,1285.2,5549
921,2020-06-24 12:06:00+05:30,1286.5,1288.15,1285.55,1288.15,2228
922,2020-06-24 12:07:00+05:30,1288.15,1288.15,1286.0,1287.35,1042
923,2020-06-24 12:08:00+05:30,1287.35,1289.0,1286.7,1289.0,3482
924,2020-06-24 12:09:00+05:30,1289.0,1291.6,1289.0,1290.4,3349
925,2020-06-24 12:10:00+05:30,1290.4,1290.8,1289.55,1290.15,3052
926,2020-06-24 12:11:00+05:30,1289.55,1290.3,1289.0,1289.0,691
927,2020-06-24 12:12:00+05:30,1289.0,1290.15,1288.5,1289.3,1137
928,2020-06-24 12:13:00+05:30,1289.0,1289.3,1287.9,1288.05,528
929,2020-06-24 12:14:00+05:30,1288.05,1288.35,1287.55,1288.35,3989
930,2020-06-24 12:15:00+05:30,1288.35,1289.25,1287.5,1288.45,294
931,2020-06-24 12:16:00+05:30,1288.45,1289.0,1288.1,1288.65,571
932,2020-06-24 12:17:00+05:30,1288.65,1290.8,1288.65,1290.55,3547
933,2020-06-24 12:18:00+05:30,1289.95,1291.0,1289.45,1290.7,1102
934,2020-06-24 12:19:00+05:30,1290.7,1290.9,1290.2,1290.75,2675
935,2020-06-24 12:20:00+05:30,1290.75,1291.5,1290.75,1291.2,4611
936,2020-06-24 12:21:00+05:30,1291.2,1291.6,1290.1,1290.4,3014
937,2020-06-24 12:22:00+05:30,1290.4,1292.0,1290.4,1292.0,1646
938,2020-06-24 12:23:00+05:30,1292.0,1292.6,1291.5,1292.4,2890
939,2020-06-24 12:24:00+05:30,1292.4,1294.05,1292.4,1293.7,3558
940,2020-06-24 12:25:00+05:30,1294.0,1294.05,1292.0,1292.0,2891
941,2020-06-24 12:26:00+05:30,1292.0,1292.8,1291.0,1291.05,1423
942,2020-06-24 12:27:00+05:30,1291.05,1291.1,1290.1,1290.45,1652
943,2020-06-24 12:28:00+05:30,1290.45,1291.5,1290.2,1290.55,1466
944,2020-06-24 12:29:00+05:30,1290.55,1290.8,1289.2,1290.0,2617
945,2020-06-24 12:30:00+05:30,1290.0,1290.25,1286.9,1286.9,2164
946,2020-06-24 12:31:00+05:30,1286.85,1287.45,1285.65,1286.7,3949
947,2020-06-24 12:32:00+05:30,1286.7,1288.8,1286.1,1287.45,1939
948,2020-06-24 12:33:00+05:30,1286.45,1287.45,1286.1,1287.0,611
949,2020-06-24 12:34:00+05:30,1287.0,1287.5,1283.3,1283.35,9467
950,2020-06-24 12:35:00+05:30,1283.2,1283.7,1281.85,1282.0,5806
951,2020-06-24 12:36:00+05:30,1282.6,1283.1,1281.5,1282.1,5869
952,2020-06-24 12:37:00+05:30,1282.05,1282.1,1280.15,1280.8,10004
953,2020-06-24 12:38:00+05:30,1280.2,1281.45,1280.2,1280.55,5974
954,2020-06-24 12:39:00+05:30,1280.55,1281.7,1280.0,1281.45,5714
955,2020-06-24 12:40:00+05:30,1281.7,1283.5,1281.25,1282.45,2792
956,2020-06-24 12:41:00+05:30,1282.45,1283.9,1282.45,1283.5,1394
957,2020-06-24 12:42:00+05:30,1283.5,1283.5,1281.5,1282.1,1572
958,2020-06-24 12:43:00+05:30,1282.0,1283.0,1282.0,1282.0,2202
959,2020-06-24 12:44:00+05:30,1282.0,1282.15,1281.0,1281.2,2348
960,2020-06-24 12:45:00+05:30,1281.2,1282.0,1280.0,1281.8,1680
961,2020-06-24 12:46:00+05:30,1281.8,1286.4,1281.8,1284.9,8474
962,2020-06-24 12:47:00+05:30,1284.9,1285.0,1283.55,1283.8,5178
963,2020-06-24 12:48:00+05:30,1283.8,1284.95,1283.05,1284.25,647
964,2020-06-24 12:49:00+05:30,1284.25,1286.75,1284.25,1285.0,5200
965,2020-06-24 12:50:00+05:30,1285.0,1286.85,1284.25,1286.4,3375
966,2020-06-24 12:51:00+05:30,1286.4,1287.0,1285.4,1286.8,1113
967,2020-06-24 12:52:00+05:30,1286.8,1288.7,1286.0,1288.7,2610
968,2020-06-24 12:53:00+05:30,1288.7,1288.8,1287.2,1288.5,2153
969,2020-06-24 12:54:00+05:30,1288.5,1288.5,1286.65,1287.0,1482
970,2020-06-24 12:55:00+05:30,1287.0,1290.3,1286.45,1289.7,3736
971,2020-06-24 12:56:00+05:30,1290.5,1290.55,1289.35,1290.15,1608
972,2020-06-24 12:57:00+05:30,1290.15,1290.5,1290.15,1290.2,1526
973,2020-06-24 12:58:00+05:30,1290.0,1291.95,1290.0,1291.75,1898
974,2020-06-24 12:59:00+05:30,1291.75,1292.4,1290.05,1290.05,3643
975,2020-06-24 13:00:00+05:30,1290.05,1291.25,1290.0,1290.25,1649
976,2020-06-24 13:01:00+05:30,1290.0,1290.45,1289.35,1289.35,770
977,2020-06-24 13:02:00+05:30,1289.35,1290.0,1289.1,1289.25,706
978,2020-06-24 13:03:00+05:30,1289.2,1289.25,1287.45,1287.75,2887
979,2020-06-24 13:04:00+05:30,1287.8,1288.95,1287.45,1287.45,1463
980,2020-06-24 13:05:00+05:30,1287.45,1290.0,1287.45,1290.0,2677
981,2020-06-24 13:06:00+05:30,1290.0,1290.0,1289.0,1289.75,958
982,2020-06-24 13:07:00+05:30,1289.75,1289.95,1288.0,1288.55,756
983,2020-06-24 13:08:00+05:30,1288.55,1289.0,1288.45,1288.5,222
984,2020-06-24 13:09:00+05:30,1288.5,1288.5,1286.4,1286.4,1087
985,2020-06-24 13:10:00+05:30,1286.4,1286.7,1283.6,1284.5,2076
986,2020-06-24 13:11:00+05:30,1284.5,1284.5,1282.1,1282.15,1885
987,2020-06-24 13:12:00+05:30,1282.1,1283.55,1282.1,1283.45,2095
988,2020-06-24 13:13:00+05:30,1283.45,1283.45,1282.2,1282.55,953
989,2020-06-24 13:14:00+05:30,1282.55,1283.25,1282.2,1282.25,1574
990,2020-06-24 13:15:00+05:30,1282.95,1282.95,1281.0,1282.75,4371
991,2020-06-24 13:16:00+05:30,1282.8,1283.0,1282.0,1282.95,1635
992,2020-06-24 13:17:00+05:30,1282.95,1283.05,1282.5,1283.05,888
993,2020-06-24 13:18:00+05:30,1283.05,1283.4,1282.95,1283.4,712
994,2020-06-24 13:19:00+05:30,1283.4,1283.4,1280.8,1280.85,2416
995,2020-06-24 13:20:00+05:30,1280.85,1281.7,1280.0,1280.0,2507
996,2020-06-24 13:21:00+05:30,1280.25,1281.75,1280.0,1280.95,2039
997,2020-06-24 13:22:00+05:30,1280.95,1281.9,1280.4,1281.55,2119
998,2020-06-24 13:23:00+05:30,1281.85,1281.95,1281.05,1281.85,641
999,2020-06-24 13:24:00+05:30,1281.85,1284.75,1281.85,1283.95,2596
1000,2020-06-24 13:25:00+05:30,1283.95,1284.0,1280.0,1280.3,3519
1001,2020-06-24 13:26:00+05:30,1280.3,1280.95,1280.05,1280.8,723
1002,2020-06-24 13:27:00+05:30,1280.8,1281.45,1280.7,1281.0,1912
1003,2020-06-24 13:28:00+05:30,1281.0,1281.15,1280.25,1280.5,1721
1004,2020-06-24 13:29:00+05:30,1280.5,1280.5,1276.8,1277.45,6287
1005,2020-06-24 13:30:00+05:30,1277.45,1277.9,1276.3,1276.35,3199
1006,2020-06-24 13:31:00+05:30,1276.35,1279.0,1276.35,1277.5,3049
1007,2020-06-24 13:32:00+05:30,1278.0,1278.7,1276.05,1276.05,3518
1008,2020-06-24 13:33:00+05:30,1276.05,1277.0,1275.7,1276.25,2740
1009,2020-06-24 13:34:00+05:30,1276.2,1276.9,1275.1,1275.95,3276
1010,2020-06-24 13:35:00+05:30,1275.95,1275.95,1275.15,1275.6,2218
1011,2020-06-24 13:36:00+05:30,1275.6,1275.7,1272.2,1273.05,6182
1012,2020-06-24 13:37:00+05:30,1273.05,1273.4,1272.0,1272.5,7682
1013,2020-06-24 13:38:00+05:30,1272.5,1272.5,1272.0,1272.1,4195
1014,2020-06-24 13:39:00+05:30,1272.1,1272.75,1272.0,1272.15,3061
1015,2020-06-24 13:40:00+05:30,1272.15,1272.7,1270.5,1270.5,3616
1016,2020-06-24 13:41:00+05:30,1270.55,1273.2,1268.05,1271.35,11060
1017,2020-06-24 13:42:00+05:30,1271.35,1272.8,1269.2,1272.3,6026
1018,2020-06-24 13:43:00+05:30,1272.3,1275.85,1271.1,1273.75,2682
1019,2020-06-24 13:44:00+05:30,1273.75,1273.95,1271.9,1272.65,1829
1020,2020-06-24 13:45:00+05:30,1272.65,1272.65,1270.0,1270.45,3563
1021,2020-06-24 13:46:00+05:30,1270.45,1272.0,1270.0,1272.0,3419
1022,2020-06-24 13:47:00+05:30,1272.8,1272.8,1270.0,1270.0,2904
1023,2020-06-24 13:48:00+05:30,1270.65,1273.8,1269.05,1273.35,4100
1024,2020-06-24 13:49:00+05:30,1273.35,1273.35,1270.0,1270.3,2487
1025,2020-06-24 13:50:00+05:30,1270.3,1272.0,1270.0,1270.4,1369
1026,2020-06-24 13:51:00+05:30,1270.4,1273.95,1270.0,1273.8,1615
1027,2020-06-24 13:52:00+05:30,1273.8,1274.95,1272.45,1274.55,2102
1028,2020-06-24 13:53:00+05:30,1274.55,1274.55,1271.0,1272.7,1598
1029,2020-06-24 13:54:00+05:30,1272.0,1275.0,1272.0,1273.35,1989
1030,2020-06-24 13:55:00+05:30,1273.35,1275.0,1273.2,1274.25,1186
1031,2020-06-24 13:56:00+05:30,1274.25,1274.65,1273.2,1273.2,446
1032,2020-06-24 13:57:00+05:30,1273.2,1273.8,1272.25,1273.8,5056
1033,2020-06-24 13:58:00+05:30,1273.8,1275.15,1273.55,1273.55,1082
1034,2020-06-24 13:59:00+05:30,1273.55,1274.4,1272.8,1273.25,1234
1035,2020-06-24 14:00:00+05:30,1273.3,1273.3,1269.0,1270.15,4072
1036,2020-06-24 14:01:00+05:30,1270.15,1271.1,1269.0,1269.1,2726
1037,2020-06-24 14:02:00+05:30,1269.1,1269.1,1266.55,1267.4,7262
1038,2020-06-24 14:03:00+05:30,1267.5,1270.0,1266.85,1269.8,2291
1039,2020-06-24 14:04:00+05:30,1269.8,1269.8,1267.8,1269.3,1136
1040,2020-06-24 14:05:00+05:30,1269.3,1272.6,1268.8,1270.55,3769
1041,2020-06-24 14:06:00+05:30,1272.25,1275.0,1271.0,1272.85,6552
1042,2020-06-24 14:07:00+05:30,1272.85,1273.2,1271.5,1272.4,1672
1043,2020-06-24 14:08:00+05:30,1272.4,1272.8,1269.35,1269.8,2802
1044,2020-06-24 14:09:00+05:30,1269.8,1270.25,1267.15,1270.2,2974
1045,2020-06-24 14:10:00+05:30,1270.2,1270.2,1266.9,1268.25,2276
1046,2020-06-24 14:11:00+05:30,1268.25,1269.0,1267.5,1269.0,2438
1047,2020-06-24 14:12:00+05:30,1269.0,1269.45,1268.0,1268.25,3132
1048,2020-06-24 14:13:00+05:30,1268.25,1269.0,1267.0,1267.9,3193
1049,2020-06-24 14:14:00+05:30,1267.85,1268.8,1267.5,1268.6,1407
1050,2020-06-24 14:15:00+05:30,1268.6,1269.0,1267.2,1267.2,976
1051,2020-06-24 14:16:00+05:30,1267.2,1268.95,1267.2,1268.5,1071
1052,2020-06-24 14:17:00+05:30,1268.75,1270.0,1266.9,1266.9,3354
1053,2020-06-24 14:18:00+05:30,1266.9,1269.9,1266.1,1268.5,4360
1054,2020-06-24 14:19:00+05:30,1268.5,1269.15,1267.6,1267.6,4401
1055,2020-06-24 14:20:00+05:30,1268.2,1270.4,1268.0,1270.4,3300
1056,2020-06-24 14:21:00+05:30,1270.4,1270.7,1269.15,1269.6,1492
1057,2020-06-24 14:22:00+05:30,1269.6,1270.0,1267.8,1267.8,1457
1058,2020-06-24 14:23:00+05:30,1267.55,1268.4,1267.55,1267.8,601
1059,2020-06-24 14:24:00+05:30,1267.8,1267.8,1266.6,1266.9,2340
1060,2020-06-24 14:25:00+05:30,1266.9,1266.9,1265.35,1266.5,2579
1061,2020-06-24 14:26:00+05:30,1266.5,1266.95,1263.3,1263.95,7214
1062,2020-06-24 14:27:00+05:30,1263.95,1264.75,1263.5,1264.6,1390
1063,2020-06-24 14:28:00+05:30,1264.6,1265.05,1263.6,1264.5,2320
1064,2020-06-24 14:29:00+05:30,1264.5,1264.5,1263.0,1263.0,2533
1065,2020-06-24 14:30:00+05:30,1263.0,1264.5,1263.0,1264.5,3158
1066,2020-06-24 14:31:00+05:30,1264.5,1266.55,1264.45,1266.2,3405
1067,2020-06-24 14:32:00+05:30,1266.2,1266.65,1264.0,1265.4,2134
1068,2020-06-24 14:33:00+05:30,1265.4,1265.45,1265.0,1265.45,477
1069,2020-06-24 14:34:00+05:30,1265.45,1265.7,1263.5,1263.5,2400
1070,2020-06-24 14:35:00+05:30,1263.5,1263.5,1261.45,1262.0,3167
1071,2020-06-24 14:36:00+05:30,1262.0,1262.0,1261.15,1261.75,1978
1072,2020-06-24 14:37:00+05:30,1261.75,1262.0,1261.25,1262.0,5541
1073,2020-06-24 14:38:00+05:30,1261.55,1262.9,1261.25,1261.95,1420
1074,2020-06-24 14:39:00+05:30,1261.95,1261.95,1260.1,1260.5,3636
1075,2020-06-24 14:40:00+05:30,1260.5,1263.0,1260.0,1262.95,4032
1076,2020-06-24 14:41:00+05:30,1262.9,1263.0,1261.2,1261.65,2027
1077,2020-06-24 14:42:00+05:30,1261.65,1261.95,1259.15,1259.7,4015
